date,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2021-11-04,-0.35495177,0.99989253,0.2740005,-1.4838781,0.93141705,-0.3123618,-0.7203255,0.81999385,0.2852639,0.25125787,-0.12507777,0.3917245,-0.13155001,0.3676613,0.19771913,-0.22574721,-0.5049032,0.07171015,-0.7062478,0.05649439,0.018182091,0.09346741,-0.07221549,0.120203525,-0.7361876,-0.2686028,-0.2488935,0.13816242,0.15295488,-0.439421,-0.94981384,-0.21868294
2021-11-05,-0.20665103,0.38371888,-0.22084719,-0.25157496,0.21571466,0.14554235,-0.22626695,0.004096102,-0.058651403,0.036898218,-0.0780581,-0.33748308,-0.26294544,-0.09482993,-0.11115245,0.1795619,0.16646354,-0.36702505,-0.34089804,-0.11501816,0.014284096,0.05357988,-0.28352422,-0.15265322,-0.09673974,-0.05040683,0.18119986,0.3116773,-0.21444538,-0.11192418,-0.2613269,0.25749722
2021-11-06,0.025598772,0.15719795,-0.099717066,-0.4191634,0.08386746,0.01010558,-0.2763611,0.11855975,0.08534998,-0.05967281,0.06962781,-0.13683775,-0.038061433,0.06673272,-0.0066296123,0.06392032,-0.08016254,-0.31013015,-0.10756301,-0.19320929,-0.20244054,-0.08900675,-0.20803225,-0.19947448,-0.06713748,-0.0019016564,-0.011709343,0.12402263,-0.17884198,0.02428595,-0.26862377,0.07586206
2021-11-07,0.0042123124,0.10431642,-0.18057454,-0.10056114,0.079402104,0.13319214,-0.075274095,0.017999928,-0.14209718,0.012256224,-0.12705891,-0.07307584,-0.035846107,-0.117427975,-0.05151417,0.12992625,0.023896042,-0.13214813,-0.18770605,-0.011782583,0.12561993,0.11928974,-0.08518424,-0.09707227,-0.22690645,0.03809563,0.0920998,0.13903415,0.0006239414,-0.08616037,-0.00068069994,0.043961428
2021-11-08,-0.42923284,0.642795,-0.1948984,-0.9872145,0.38995168,0.07289928,-0.10122535,0.46527785,0.37939054,0.3657864,-0.2620027,0.5820674,-0.4389543,-0.09791486,-0.031544812,-0.44126493,-0.666954,0.38059524,-0.9137318,-0.1111376,0.09329341,0.18245761,0.07234133,0.51806533,-0.47987032,0.07167167,-0.18225484,-0.34547946,-0.0043107197,-0.5278129,-0.46298563,-0.11235085
2021-11-09,-1.6604724,1.4378939,-0.11849913,-0.81001097,0.8945088,0.18659855,0.20907643,-0.07628964,0.3181401,1.4243755,-0.16784254,0.33881694,-1.3448442,-0.1441757,-0.9541398,-0.08521916,-0.08460176,-0.26319805,-2.0573738,-0.48881078,-0.36293885,-0.013205145,0.094249554,0.24477243,-0.45650113,0.033736795,0.47272816,-0.10467924,-0.1859977,-0.7513199,-0.6205812,0.5177065
2021-11-10,-0.7930203,0.5843188,-0.13506512,-0.69336927,0.107262805,0.11948398,0.5224192,0.12341136,0.54524344,0.7610666,0.1957479,0.5272923,-0.86773676,0.04395117,-0.36975688,-0.54808074,-0.6496668,0.36521342,-1.1583447,-0.56933206,-0.5888123,0.07792539,0.2927826,0.8795676,0.07799195,0.0491649,-0.18761937,-0.76062137,-0.27505288,-0.16410488,-0.38051164,-0.09409537
2021-11-11,-0.11944574,0.23978302,-0.1708044,-0.47890347,0.034594152,-0.034588624,-0.081310794,-0.025837455,0.071986854,-0.02028564,0.18464607,-0.25562337,-0.14436248,0.33977598,0.00060229376,0.024533004,0.07797909,-0.55934125,-0.073396206,-0.29743814,-0.48465228,-0.19537231,-0.3118733,-0.035742313,0.27347487,-0.20454216,0.10665028,0.1552527,-0.44902104,0.15924647,-0.3152546,0.23031908
2021-11-12,-0.08726287,0.2279115,0.015862063,-0.0070971996,0.10044278,0.0386732,0.19383088,-0.15662128,-0.11374357,0.2547481,-0.04188513,0.0028248802,0.08420403,-0.13882416,-0.22044623,0.16280527,0.018531624,-0.39825466,-0.19965647,0.07315847,0.018967543,-0.41028285,0.048725214,-0.5374161,-0.14408591,0.22314164,0.10830244,0.026314989,0.062472366,-0.23439041,0.1638678,0.19528285
2021-11-13,-0.44928527,0.6298494,-0.2934703,-0.70278007,0.31519836,0.022605825,-0.3566899,0.0067408197,0.10049525,0.032336943,0.047634944,-0.4854034,-0.4382189,0.3268209,-0.094094254,0.12784268,0.29106224,-0.7908197,-0.39740315,-0.38247126,-0.45520478,-0.11091338,-0.5455486,-0.108928464,0.18675406,-0.3224435,0.31590068,0.4922598,-0.58815277,-0.0017683655,-0.6486895,0.5068673
2021-11-14,-0.5055282,0.6794511,-0.22415076,-0.98773104,0.37032908,-0.13121456,-0.48779148,0.055229116,0.33859348,-0.048994742,0.18579786,-0.5019639,-0.40996766,0.5327711,-0.07985573,0.09971988,0.2598344,-0.9387774,-0.3209664,-0.57189125,-0.7990396,-0.2798009,-0.5955575,-0.13897444,0.29165345,-0.41011098,0.25468332,0.54068446,-0.6697298,0.0918786,-0.8988931,0.5807167
2021-11-15,0.1311273,0.7108923,0.5234232,-1.020375,0.22862959,-0.33745247,0.2201585,0.42368877,0.11590922,0.4132353,0.4599033,0.37288448,0.15678117,0.5442517,0.30379963,-0.45499057,-0.70922446,-0.27788237,-0.13253458,0.29768935,-0.2727455,-0.80516744,-0.12143483,-0.08127217,0.24460177,-0.0819566,-0.40612984,-0.6272883,-0.32028,-0.11387318,-0.2727481,-0.37218556
2021-11-16,-1.068718,0.8504268,-0.32725555,-0.5798728,0.48123974,0.2865387,0.08747107,-0.1774376,0.25890684,0.7138014,-0.15501367,-0.0052278265,-1.0390736,-0.095071584,-0.71533585,0.015522137,0.10747257,-0.28021723,-1.3193336,-0.49688402,-0.35712948,0.16784029,-0.13067362,0.41424608,-0.19089612,-0.06449268,0.43160304,0.105804116,-0.21958369,-0.35028213,-0.4840564,0.50338733
2021-11-17,0.18045571,0.33661315,0.30269578,-0.54481703,0.037059773,-0.12958647,0.13258222,0.19510894,-0.019375846,0.22664967,0.4106143,0.11873483,0.025947489,0.3055923,0.05354818,-0.17968498,-0.4550229,-0.14051345,-0.061356165,0.10549006,-0.26169747,-0.39641672,-0.14669427,0.08221951,0.2350836,-0.12181888,-0.2534871,-0.4107405,-0.27552855,0.10790265,-0.13484347,-0.29956615
2021-11-18,0.22303951,0.26152766,0.22066006,-0.92392415,0.025636021,-0.20396046,-0.14899062,0.43039495,0.15718181,0.052281983,0.36779845,0.15396646,0.13428456,0.63259345,0.22914147,-0.3040617,-0.55494404,-0.25215617,0.033164848,-0.1654708,-0.4695653,-0.34630364,-0.16783935,0.007321909,0.2251753,-0.13459909,-0.36098698,-0.2858203,-0.39477485,0.14274877,-0.43266916,-0.30573124
2021-11-19,-0.4530112,0.4653503,-0.3885498,-0.36091107,0.2243447,0.11518188,-0.16839963,-0.21364632,0.028481752,-0.006421441,-0.02519539,-0.5500414,-0.4288602,0.119641796,-0.18016464,0.23093067,0.46348053,-0.75000834,-0.33233765,-0.3328212,-0.342051,-0.05003406,-0.45656013,-0.056598254,0.1793011,-0.240639,0.39942184,0.53118896,-0.45140547,-0.0028818324,-0.40229118,0.6045406
2021-11-20,-3.0596647,2.5575585,0.50866663,-1.2965202,1.5600995,-0.012642395,0.2782455,0.63911694,1.2524053,2.8342743,0.68775654,1.0369743,-2.810265,-0.43139374,-1.8009329,-0.6345808,-1.3300946,1.3948693,-3.8738956,-1.0598232,-1.2985909,0.3955359,0.8307578,1.4482348,-0.54622084,-0.40731925,-0.1944548,-1.4225912,-0.46968293,-0.6788868,-1.6134087,-0.25435778
2021-11-21,-0.2377654,0.41056108,-0.18198553,-0.5136487,0.28899336,0.05107281,-0.33336547,0.027724106,0.08804698,0.016586427,-0.07587529,-0.2515377,-0.20043498,0.04304935,-0.12161532,0.1562979,0.14389692,-0.5297996,-0.3132612,-0.19090107,-0.15718548,-0.10584317,-0.31499624,-0.25203872,-0.14434353,-0.041907184,0.193303,0.36964616,-0.17878547,-0.14392653,-0.38070375,0.34432867
2021-11-22,-0.41836113,0.75118583,0.05363962,-0.8211002,0.4667732,-0.063259274,-0.12353715,0.23194663,0.20453705,0.36576107,0.016026646,0.093610875,-0.3121108,0.16297655,-0.09459546,-0.12459521,-0.20319177,-0.27080598,-0.6232543,-0.07957767,-0.17738192,-0.20209332,-0.13222378,0.008737147,-0.166936,-0.07560409,0.003923551,-0.01134748,-0.15255085,-0.29317245,-0.4855163,0.110007085
2021-11-23,-0.24329847,0.40918335,0.039628014,-0.5136592,0.14442569,0.029192884,0.19137071,0.07515146,0.29974902,0.31714532,0.14969173,0.19900623,-0.3059737,-0.05476454,-0.13153818,-0.20953836,-0.35238576,-0.015144132,-0.4956287,-0.12334676,-0.22547817,-0.19416085,0.008675687,0.24842098,-0.039153136,0.10818574,-0.12876508,-0.36222938,-0.07652222,-0.14236397,-0.18278354,-0.030651689
2021-11-24,-0.4429288,0.84786534,0.025388122,-1.3969657,0.47267413,-0.29971635,-0.50696385,0.3814479,0.24730097,0.14352903,0.28273082,-0.26161316,-0.29542473,1.0842336,0.07477287,-0.11526285,-0.032591607,-0.8693552,-0.33843225,-0.5652005,-0.91857046,-0.27388698,-0.48850226,-0.012498662,0.34492826,-0.5950474,0.059510566,0.37367046,-0.7989441,0.13862678,-1.0991596,0.2623389
2021-11-25,-0.28366306,0.22854385,-0.23998395,-0.2185167,-0.023134898,0.0951491,0.4038408,-0.08311325,0.15960126,0.24692768,0.009536261,0.21314707,-0.2965867,-0.14112654,-0.11773236,-0.19084896,-0.23802108,0.06710454,-0.4378121,-0.14174904,-0.16435663,-0.056139298,0.08828456,0.36605793,0.03558843,0.049549483,-0.013614363,-0.33060235,-0.13374233,-0.12804547,0.027077354,0.07488947
2021-11-26,0.081897296,0.2564249,-0.017252304,-0.7925945,0.099354446,-0.040741276,0.08018208,0.106007904,-0.0045411363,0.066213526,-0.025737435,0.25687724,0.05034563,0.5267754,0.093619846,-0.15098147,-0.23938674,-0.38246372,-0.13367386,-0.119115695,-0.23706406,-0.16244502,-0.15375516,0.17896843,-0.09554084,-0.047894694,-0.045630142,-0.067850605,-0.10314875,-0.0024895146,-0.20245826,0.0033772811
2021-11-27,0.23156202,0.5910221,0.325812,-1.553144,0.32073155,-0.52392375,-0.13119715,0.43024468,0.5608,-0.12621185,0.30942756,0.5232136,0.30409712,0.9563719,0.48276338,-0.43362033,-0.71068716,-0.64108276,0.09110108,-0.27869046,-1.0296638,-0.8557062,-0.2745444,0.1655798,-0.028311983,-0.14793026,-0.47483027,-0.2515722,-0.28022286,0.18661931,-0.8144934,0.044277467
2021-11-28,0.043664955,0.37633356,0.3416951,-0.4906429,0.1296567,-0.059522603,0.22867164,0.023920227,-0.00083927065,0.38834444,0.33036327,0.15868205,-0.070986085,0.25119483,-0.14536294,-0.089299574,-0.29260582,-0.25578073,-0.22253244,0.1214799,-0.2575532,-0.40199435,-0.13089189,0.0846889,0.099364504,-0.030434154,-0.064899854,-0.36793283,-0.114276566,0.04061169,-0.022512168,-0.1926282
2021-11-29,-1.485019,1.578705,-0.2867899,-1.6417673,0.9425692,-0.33345142,-0.4138072,0.40848574,0.68258977,0.5785284,0.15992221,-0.15425617,-1.1148063,0.6777796,-0.14410254,-0.31098092,-0.05435622,-0.47484332,-1.3114243,-0.8107712,-1.0720358,-0.035772234,-0.295699,0.5473373,0.23597054,-0.81373394,0.15912235,0.29423368,-0.91387683,-0.21498892,-1.5809802,0.6101663
2021-11-30,-0.8566552,0.95741814,0.1610978,-0.3725111,0.59548,0.073214605,0.013465878,-0.14582165,0.17446615,0.84567267,0.16077608,-0.0811669,-0.807773,-0.24170162,-0.7773251,0.19258253,0.038212296,-0.2843773,-1.1419787,-0.18320744,-0.33955204,-0.21648563,-0.08682538,-0.0796441,-0.18225403,-0.043563433,0.3022831,-0.040924072,-0.10662968,-0.26719868,-0.3800249,0.3042913
2021-12-01,-0.17128545,0.2456527,-0.24605918,-0.20827201,0.11373533,0.10486004,-0.12102857,-0.09711419,-0.02449587,-0.016023403,-0.030153371,-0.30810106,-0.18717447,-0.014928088,-0.11347113,0.17926253,0.20541906,-0.44313142,-0.20669103,-0.17769237,-0.14195763,-0.029448628,-0.26083362,-0.14000775,0.0004953295,-0.0645675,0.20750742,0.29087377,-0.22719383,-0.020390294,-0.18303353,0.302208
2021-12-02,0.09204604,0.08061565,0.10370681,-0.3264893,-0.0014697239,-0.2053871,-0.09260236,0.17584863,0.042904362,0.015658803,0.36494964,-0.07095776,0.10820126,0.31847203,0.10070523,-0.0055666417,-0.18083282,-0.20454934,0.079200834,-0.21402937,-0.486297,-0.190487,-0.024378955,-0.16863751,0.17547475,-0.18309206,-0.1742912,-0.089992344,-0.2749333,0.2859054,-0.2394697,-0.15395078
2021-12-03,-3.719979,3.562268,0.7728685,-1.6208718,2.7627869,-0.13873489,-0.39087912,0.18255712,0.81324,3.3609278,0.14445676,0.63475174,-2.859528,-0.295151,-2.4205458,0.32525975,-0.15003559,-0.19710368,-4.328161,-0.5713042,-1.0802927,-0.25989813,0.15767491,0.1706321,-1.2327456,-0.5190748,0.950095,-0.1425804,-0.13113388,-1.4788713,-1.7960035,0.8197267
2021-12-04,-0.7674657,1.338122,1.139514,0.0103762,1.1558661,-0.026662756,-0.3398195,-0.57834935,-0.24319537,1.7436619,0.42291814,0.06055788,-0.78768206,-0.8180321,-2.0547764,1.0435338,0.118383765,-0.61539674,-1.5128872,0.59947497,-0.21984304,-1.0483319,-0.3242266,-1.2265519,-0.73643816,0.058186285,0.8544133,-0.11303249,0.38620672,-0.43884218,0.120157406,0.29228577
2021-12-05,-2.034073,2.0542316,0.08279885,-0.8062469,1.3806981,0.065375105,-0.16012779,-0.39177316,0.32078892,1.5019174,0.046828866,-0.39256224,-1.5897702,-0.13037977,-1.3864887,0.45842534,0.5891095,-1.0108416,-2.1036875,-0.38159406,-0.70321184,-0.4825434,-0.39974463,-0.29740155,-0.20402488,-0.3744282,0.9439311,0.5076777,-0.43112332,-0.67442256,-0.97579074,1.1224564
2021-12-06,-0.20709276,0.69314635,-0.01654879,-0.8945376,0.20286983,-0.123182535,-0.040856667,0.19989736,0.13166389,0.17077327,0.32802343,-0.17164175,-0.31759968,0.4793533,0.18400162,-0.23073949,-0.16886102,-0.51572084,-0.28320098,-0.11783899,-0.45983315,-0.34203345,-0.46165264,0.18509278,0.41882288,-0.34809273,-0.017667629,-0.10091877,-0.68062395,0.07259401,-0.53503984,0.089841284
2021-12-07,-1.1365643,1.2434584,0.9544703,-0.35017926,1.0704542,0.052108083,0.20562263,-0.502786,0.28293645,1.874961,0.17682602,0.6642001,-0.8965992,-0.71905595,-1.8801417,0.4922619,-0.19636208,-0.3180912,-1.8704402,0.17515086,-0.3040023,-0.8847434,0.23949015,-0.6639537,-0.9726607,0.5249911,0.5650738,-0.45905572,0.7802132,-0.7619947,0.08810136,0.2664724
2021-12-08,-0.41181844,0.88369936,0.31258804,-0.24131921,0.5727883,0.07185337,-0.0701415,-0.41569203,-0.15980874,0.6965076,0.082347974,-0.2853034,-0.3610607,-0.24174713,-0.7766827,0.50764906,0.36065787,-0.97360915,-0.66197336,0.29236457,-0.06912134,-0.7618643,-0.47415715,-0.81290567,-0.18679419,0.09248493,0.60381305,0.24506459,-0.039207846,-0.3449346,-0.0049076676,0.5284494
2021-12-09,-0.17861894,0.6801267,0.20194566,-0.94872695,0.19917239,-0.34141207,-0.15363817,0.37165514,0.12947111,0.20442766,0.5924897,-0.2233789,-0.17982268,0.85544264,0.21558392,-0.21888585,-0.24856713,-0.5491158,-0.14725314,-0.3205932,-0.83952045,-0.40419185,-0.34832758,-0.008249685,0.6044799,-0.5436408,-0.16910933,-0.10574722,-0.85127664,0.32169318,-0.7514069,-0.08909579
2021-12-10,-0.46675688,2.6369348,2.497525,-2.2201622,1.9251617,-1.0661359,-0.42339367,1.1765878,-0.26817685,2.3284554,1.1187681,1.1296953,-0.10249954,0.97236454,-0.51053053,-0.2543286,-1.5428232,-0.33801267,-1.5540507,1.1569284,-0.19581844,-1.6044077,-0.06434452,-0.8690928,-0.72507846,-0.337408,-0.6216176,-1.1127684,0.02413214,-0.73906374,-0.8724445,-1.2128443
2021-12-11,-0.15184653,2.1146395,2.3855517,-1.0504246,1.259059,-0.8842202,-0.10488242,0.59465444,-0.68482447,2.0485096,1.6414366,0.38632378,-0.2023013,0.45524108,-0.825922,0.24136156,-1.1538161,-0.36513022,-1.0293901,1.0959438,-0.4019248,-1.855143,-0.30407417,-1.2123104,0.08960393,-0.5633131,-0.4564093,-1.0345919,-0.22805226,-0.035486765,-0.55257785,-1.0171103
2021-12-12,-2.347558,2.578589,0.5129105,-2.790157,2.0167584,-0.49734625,-0.48231375,0.18838707,1.5369469,1.7737609,-0.27120864,0.940724,-0.9145802,0.4610778,-1.1856793,-0.23406266,-0.53253156,-1.4992906,-2.306579,-0.6554154,-1.0914248,-1.8548537,0.057945736,-1.0749108,-0.9636565,0.4715235,0.3246694,0.23618828,0.087618716,-1.8339221,-1.6197202,1.4117692
2021-12-13,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2021-12-14,-1.5335376,1.7069582,1.2458066,-0.23099774,1.2872638,-0.008903824,0.08128682,-0.41736606,0.17492123,2.357596,0.6478134,0.45179477,-1.3973461,-0.770137,-2.2963276,0.6375524,-0.3357501,-0.080238864,-2.333432,0.13399222,-0.6201493,-0.88195425,0.19364282,-0.6628674,-0.76844954,0.10154847,0.55759174,-0.6342461,0.407548,-0.4880544,-0.2337569,0.115288116
2021-12-15,-0.29803288,1.6184415,0.62983,-2.0606031,0.73393804,-0.20004089,-0.13440329,0.97547966,0.078464404,0.95460606,0.16944505,0.6751096,-0.2663404,0.9070525,0.1675817,-0.7949938,-1.2120736,-0.37636343,-1.0791212,0.2442989,0.0047804927,-0.75841653,-0.23414743,-0.109429106,-0.15111943,0.02738791,-0.5117755,-0.60656625,-0.4608038,-0.7554533,-0.9107193,-0.42454165
2021-12-16,-0.93054265,1.0190986,-0.57725185,-1.254631,0.9171699,0.20320778,-0.6924491,0.090362355,0.08193599,0.11033829,-0.7216199,-0.23533687,-0.6605468,0.30985004,-0.26639447,0.19928974,0.54046094,-0.8256866,-0.978056,-0.29663545,0.049917907,0.36029923,-0.59877473,0.17159942,-0.6194472,-0.33784094,0.68685687,1.0999777,-0.09412175,-0.63552475,-0.91254056,0.85045135
2021-12-17,-1.6261778,1.980321,0.60751593,-1.5413058,1.5753471,-0.36651355,-0.33008873,1.1558678,0.27846134,1.7855697,0.07806398,1.0453138,-1.1577629,0.2731501,-0.45795348,-0.48120958,-1.0192214,0.9225399,-2.3922372,-0.14218634,-0.21400546,0.454216,0.60855246,0.5714602,-1.0218546,-0.52381074,-0.29819283,-0.5766588,0.08156181,-0.76244587,-1.2986691,-0.66645837
2021-12-18,-0.85687083,2.308035,2.7428172,-2.9833968,2.167263,-1.3779566,-0.45128942,1.8064405,0.71146727,2.6804965,1.2675884,2.7010586,-0.4308933,1.0413073,-0.8606453,-0.8784626,-2.9997563,1.2354087,-2.3169541,0.3824599,-1.1136494,-0.96160734,0.9309548,0.82726693,-1.708279,-0.2714802,-1.5387479,-2.1410923,0.7273604,-0.78496045,-1.2045759,-2.0290515
2021-12-19,-1.0974209,1.3846289,0.55841625,-0.63186604,1.3429595,-0.054449182,-0.37779182,0.12945496,-0.031286195,1.4639659,-0.268416,0.55760455,-0.6930345,-0.34119847,-1.143436,0.42264867,-0.10248627,-0.1943655,-1.7217405,0.2623582,0.040293887,-0.26988703,0.115921505,-0.6460494,-1.2308273,0.0779432,0.54526407,0.06904817,0.5556537,-0.91543466,-0.36087853,0.17349893
2021-12-20,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2021-12-21,-0.8790347,1.3998352,0.16635671,-1.8136029,1.2817187,-0.1027744,-0.7475136,0.86099607,0.38030082,0.6140282,-0.4169674,0.5907488,-0.6045769,0.35256773,-0.08881813,-0.2819373,-0.5073596,0.13651085,-1.4216245,-0.08344194,0.12950484,0.40630203,-0.054137997,0.47353947,-1.1335385,-0.21627733,-0.067531295,0.22635555,0.28259307,-0.7768366,-1.1618731,-0.08583147
2021-12-22,-1.2256844,2.0219092,0.6102905,-1.5455039,1.3470557,-0.2253974,0.13430744,-0.38890493,1.0241075,1.2053357,-0.1567507,0.28877082,-0.6049268,-0.41732222,-0.7628214,-0.0046248287,0.071397915,-1.6324272,-1.3553458,0.41640574,-0.24283615,-2.0611968,-0.42789212,-1.1211555,-0.53989553,0.8360548,0.5785939,-0.036508374,0.2905755,-1.5135581,-0.45710438,1.2856603
2021-12-23,-0.69069463,1.0462838,0.114878684,-0.7783827,0.51601285,-0.1367905,0.019030549,0.22747372,0.10123353,0.6287577,0.34941292,-0.07615618,-0.69650877,0.32617056,-0.15857291,-0.15344338,-0.16708136,-0.1829595,-0.8641226,-0.16086423,-0.48193815,-0.09562299,-0.22159383,0.3620978,0.21862762,-0.4955883,0.053045437,-0.16598372,-0.56118417,-0.012135886,-0.6644098,0.015079714
2021-12-24,0.17889434,0.5880476,0.29363325,-1.3792613,0.13123634,-0.29081735,-0.15319902,0.6166112,0.16094358,0.13613433,0.4460501,0.24282458,0.05151344,0.9283464,0.37899467,-0.5119336,-0.7511203,-0.33177385,-0.10126318,-0.1319813,-0.5301228,-0.44325858,-0.29135337,0.17260504,0.3094406,-0.25124252,-0.46935347,-0.3986928,-0.5893386,0.107456796,-0.64502496,-0.37622902
2021-12-25,-0.6520271,2.2649522,2.440222,-0.26729336,1.8021537,-0.44841114,-0.5805087,-0.3040445,-0.8548788,2.6497145,1.2806574,0.05980108,-0.835137,-0.74215996,-2.3473732,1.3273383,-0.28768393,-0.6990045,-1.8465393,1.3414807,-0.011516639,-1.7215422,-0.6383749,-1.6838561,-0.7577933,-0.2453183,0.6111702,-0.4546822,0.356494,-0.42240238,-0.008834928,-0.34769532
2021-12-26,-0.38712093,1.0308427,0.2676636,-1.5174038,0.6011132,-0.45545682,-0.3408863,0.5737521,0.29820293,0.27747926,0.37646765,0.051597573,-0.23164448,0.9956335,0.27570423,-0.31999612,-0.35319632,-0.47543657,-0.4036978,-0.26312864,-0.7494795,-0.32524115,-0.313761,0.23504564,0.22433929,-0.61635673,-0.18505336,-0.0052284747,-0.6317888,0.06400897,-1.0453912,-0.045939036
2021-12-27,-0.6062723,1.0696456,0.26975498,-1.4887166,1.3588148,-0.06102476,-1.1457795,0.76067966,0.30553108,0.3619192,-0.6857581,0.46303073,-0.16181251,-0.018423334,-0.26890495,0.15655702,-0.23541337,-0.0535826,-1.1062171,0.070801824,0.48020566,0.2673877,0.0009765476,-0.37338626,-1.6098946,0.1362173,0.044908173,0.6967335,0.84971315,-0.98345804,-0.9803604,0.07550654
2021-12-28,-0.45852667,1.1007686,0.072890505,-1.5158675,0.77943414,-0.19305913,-0.57352346,0.6217504,0.2218677,0.28284228,-0.034204185,0.11644692,-0.3739932,0.5290696,0.18185747,-0.24967043,-0.3037452,-0.33091423,-0.7202089,-0.047495715,-0.16642196,-0.055570684,-0.4048196,0.18793297,-0.28094614,-0.39154702,-0.032864295,0.18897112,-0.30469668,-0.33713287,-0.9838283,0.033428043
2021-12-29,0.39219704,0.030949667,0.41916487,-0.48533338,-0.15911767,-0.28566837,0.18342094,0.32762957,-0.07711208,0.065469496,0.56509817,0.1989769,0.38638481,0.58522075,0.24243626,-0.24439849,-0.6184218,-0.109277524,0.27926728,-0.07754971,-0.45989963,-0.4805963,0.12011417,-0.1534124,0.31768435,-0.086612724,-0.54679704,-0.43281516,-0.1975222,0.29028866,-0.15833804,-0.48815912
2021-12-30,-0.069582954,0.30686817,-0.10768651,-0.8585257,0.1330984,-0.06664637,-0.2357389,0.16402219,0.15663849,-0.014375472,0.10189447,-0.05920215,-0.08173654,0.51707536,0.05503331,-0.09520219,-0.11402112,-0.5404862,-0.12148988,-0.3021496,-0.46154428,-0.19489683,-0.32592544,0.016563982,0.121031955,-0.17544955,0.0206507,0.13638508,-0.38703686,0.049190216,-0.4668945,0.14306998
2021-12-31,-0.20914894,0.48052523,-0.16882756,-0.55493534,0.14181061,-0.015086677,-0.03244867,0.061454397,-0.049112946,0.1292193,0.15318659,-0.22078845,-0.27212873,0.33967417,0.07671044,-0.04716541,0.037642572,-0.4968324,-0.26516616,-0.14527646,-0.32247818,-0.13463388,-0.37596783,0.06872299,0.25826877,-0.29791248,0.14091906,0.088515185,-0.5356116,0.07470576,-0.34773242,0.16343915
2022-01-01,-2.2620695,2.3865628,-1.0086308,-1.9397228,1.4903264,0.1367941,-0.9524716,-0.37513223,0.3812247,0.26629326,-0.45462167,-1.5809125,-1.8616133,0.9242209,-0.539509,0.47913897,1.6512275,-2.3784492,-1.6201591,-1.0262961,-1.0078778,-0.011914093,-1.619484,0.25787508,0.44935745,-1.202781,1.5007384,2.0894225,-1.4875413,-0.4957587,-2.1154327,2.2566934
2022-01-02,-0.7592868,0.8874803,-0.39214328,-0.4919539,0.48271674,0.10657379,-0.21682289,-0.116564505,-0.0744452,0.19297677,-0.06555771,-0.6573912,-0.6745927,0.20663808,-0.18940747,0.2338833,0.560477,-0.7867836,-0.6545434,-0.29162923,-0.27963343,0.05995901,-0.5380587,0.01732546,0.18414627,-0.45441484,0.5047011,0.6540513,-0.61156064,-0.10592853,-0.63311005,0.66080624
2022-01-03,0.4669894,0.28488997,0.4018774,-1.4814126,-0.16284376,-0.38519576,0.15638372,0.5749255,0.19109689,0.07459489,0.6148375,0.49196783,0.3124232,1.2795458,0.50621146,-0.7065875,-0.98059297,-0.35501385,0.25904104,-0.18792355,-0.7883917,-0.676022,-0.20697528,0.34164506,0.59425455,-0.24942315,-0.6360245,-0.69547683,-0.6367956,0.2999403,-0.4913627,-0.54586935
2022-01-04,0.32329813,0.18518937,0.09194623,0.21085927,0.22674075,-0.1329654,-0.0819419,0.2855282,0.15947042,-0.065009795,0.013805963,0.40593377,0.27773082,-0.1913135,0.16021204,0.06197296,-0.34085035,0.067064136,-0.12025517,0.07962145,-0.47970623,-0.26152456,0.047026195,0.20954758,-0.7537138,0.07181983,-0.08278829,-0.056641027,0.031749316,0.18130374,0.038331553,-0.16299617
2022-01-05,0.14198315,0.8932245,0.6558987,-1.6378143,0.41057652,-0.8469759,-0.78536236,1.0412483,0.6293889,-0.032052733,1.0104645,0.033560522,0.19955897,1.347099,0.60632825,-0.4083017,-0.91834116,-0.62568533,0.04003471,-0.71026886,-1.674092,-0.89797604,-0.31941038,-0.3095376,0.35620713,-0.5648896,-0.7856758,-0.18288517,-1.0128034,0.6701244,-1.5225326,-0.3764521
